528,39,400
528,2,0.5
528,28,3
528,163,1
528,47,
528,119,0.5
528,94,1
528,46,6
528,146,1
528,30,
529,602,150
529,6,1
529,203,3
529,240,3
529,73,300
529,15,1
529,17,0.5
529,23,0.25
529,219,0.5
529,16,1
529,26,0.5
529,25,0.5
529,21,0.5
530,20,1
530,156,1
530,15,1
530,24,0.5
530,54,1
530,17,1.5
530,25,0.5
530,143,
531,6,1
531,603,1
531,506,100
531,21,1
531,54,1
531,604,2
531,24,0.5
531,25,0.5
531,127,
531,5,1
532,6,0.5
532,14,2
532,36,100
532,140,0.5
532,21,1
532,129,0.5
532,35,0.5
532,54,0.5
532,18,
532,30,
533,77,1
533,75,1
533,74,1
533,568,0.3
533,2,0.25
533,71,3
533,28,2
533,30,
533,18,
533,45,0.5
533,37,
534,161,1
534,36,3
534,347,0.5
534,2,0.25
534,19,0.25
534,21,0.25
534,163,1
534,15,1
534,242,1
534,23,0.5
534,24,1
534,165,1
535,20,1
535,19,0.16
535,73,0.16
535,2,0.25
535,14,1
535,462,1줌(15마리)
535,36,6
535,283,1
535,147,300
535,2,0.5
535,54,3
535,24,1
535,121,1
535,36,2
535,23,0.25
535,17,1
535,10,1
535,219,1
535,25,
536,20,1
536,393,1
536,156,0.5
536,15,1
536,16,2
536,25,1
536,219,
537,318,1
537,65,120
537,347,1
537,73,0.5
537,2,0.5
537,36,800
537,128,3
537,45,1
537,6,1
537,14,1
537,129,1
537,30,
538,32,1
538,44,0.5
538,447,0.5
538,21,2
538,133,1
538,8,3
538,24,1
538,36,550
538,194,1
538,163,1
539,77,1
539,119,300
539,28,3
539,57,10
539,44,0.5
539,39,10
539,194,2
539,2,0.25
539,72,4
539,605,3
539,235,3
539,18,0.25
539,30,
539,118,2
539,48,400
540,606,1
540,6,1
540,129,0.6
540,119,0.6
540,336,0.5
540,15,1.5
540,25,1
541,32,1
541,8,3
541,205,3
541,17,1
542,65,0.5
542,21,0.2
542,23,0.5
542,2,0.3
542,346,0.125
542,67,2
542,14,1
542,6,1
542,309,
542,36,130
542,283,1
542,282,0.5
542,17,1
542,54,2
542,10,1
542,30,
543,65,120
543,2,0.5
543,14,2
543,6,1
543,23,0.5
543,194,1
543,18,
543,30,
543,54,2
543,205,1
543,10,1
543,154,1
543,113,2
544,77,1
544,18,0.25
544,47,1
544,28,5
544,235,4
544,47,2
544,18,
544,30,
544,37,
544,250,
544,48,5
545,46,20
545,2,3
545,47,2
545,191,2
545,205,1
545,97,1
545,188,0.25
545,18,
545,30,
546,65,120
546,2,0.25
546,607,0.25
546,72,3
546,23,0.5
546,6,1
546,194,1
546,54,1
546,207,2
546,18,
546,30,
546,129,1
546,45,2
546,38,2
546,75,200
546,18,
546,30,
546,37,
547,6,1
547,389,2
547,156,3
547,140,1
547,115,3
547,153,3
547,127,3
547,306,0.5
547,14,1
547,194,1
547,25,1
547,15,1
548,112,70
548,32,1
548,133,1
548,21,0.2
548,163,1
549,32,1
549,21,0.5
549,14,2
550,608,1
550,411,1
550,319,0.5
550,21,1
550,36,2
550,15,1
550,24,1
550,17,2
550,54,3
551,609,3
551,17,2
551,74,4
551,75,200
551,265,3
551,465,
551,609,
551,610,
552,611,1
552,563,1
552,28,6
552,612,4
552,613,1
552,36,2000
552,21,0.2
552,194,4
552,18,.
552,540,6
552,614,5
553,35,2
554,6,1
554,2,3
554,156,0.5
554,140,1
554,17,0.6
554,287,2
554,15,0.6
554,219,1
554,25,1
555,426,1
555,133,1
555,615,1
555,21,0.2
555,163,1
555,6,1
555,61,0.5
555,24,2
555,165,0.5
555,562,0.5
555,23,0.5
555,23,0.3
555,30,
555,301,2
556,393,2
556,6,1
556,45,1
556,616,2
556,14,2
556,75,2
556,617,1
557,618,0.5
557,2,0.25
557,306,
557,7,
557,6,1
557,2,0.25
557,28,3
557,54,5
557,619,3
557,36,2
557,17,2
557,620,
558,56,1
558,54,1.5
558,17,1.5
558,36,200
558,23,0.5
558,30,
558,25,0.5
558,2,0.25
558,21,1
558,14,1
558,6,1
558,620,1
559,204,1
559,105,0.3
559,25,0.5
559,23,0.25
559,219,0.5
559,153,
559,621,1
559,622,
559,18,
559,15,1
559,24,2
559,54,2
559,16,1
559,10,1
559,243,1
559,205,1
559,23,0.5
559,25,1
559,163,1
559,219,0.5
560,14,2
560,623,1
560,18,
560,624,
561,45,1.5
561,551,0.5
561,14,1
561,75,4
561,100,4
561,625,0.25
561,322,
561,468,
561,218,
562,226,3
562,176,1
562,28,3
562,163,1
562,74,0.6
562,30,
562,132,1
562,113,3
562,52,
563,2,0.25
563,61,5
563,71,2
563,126,0.5
563,116,1
563,325,5
563,8,1
563,45,1
563,23,0.5
563,24,0.5
563,6,1
563,18,
563,30,
